"Id","GameId","Offense","OffenseConference","Defense","DefenseConference","DriveNumber","Scoring","StartPeriod","StartYardline","StartYardsToGoal","StartTime Minutes","StartTime Seconds","EndPeriod","EndYardline","EndYardsToGoal","EndTime Minutes","EndTime Seconds","Plays","Yards","DriveResult","IsHomeOffense","StartOffenseScore","StartDefenseScore","EndOffenseScore","EndDefenseScore"
"4012819421","401281942","Alabama","SEC","Miami","ACC","1","true","1","75","75","15","0","1","0","0","12","7","7","75","TD","false","0","0","7","0"
"4012819422","401281942","Miami","ACC","Alabama","SEC","2","false","1","25","75","12","7","1","42","58","9","44","5","17","PUNT","true","0","7","0","7"
"4012819423","401281942","Alabama","SEC","Miami","ACC","3","true","1","75","75","9","44","1","20","20","4","39","11","55","FG","false","7","0","10","0"
"4012819424","401281942","Miami","ACC","Alabama","SEC","4","false","1","25","75","4","39","1","33","67","2","44","3","8","PUNT","true","0","10","0","10"
"4012819425","401281942","Alabama","SEC","Miami","ACC","5","true","1","80","80","2","44","2","0","0","14","12","10","80","TD","false","10","0","17","0"
"4012819426","401281942","Miami","ACC","Alabama","SEC","6","false","2","25","75","14","12","2","36","64","13","49","2","8","FUMBLE","true","0","17","0","17"
"4012819427","401281942","Alabama","SEC","Miami","ACC","7","true","2","33","33","13","49","2","33","33","11","33","4","0","FG","false","17","0","20","0"
"4012819428","401281942","Miami","ACC","Alabama","SEC","8","false","2","25","75","11","33","2","30","70","9","26","3","5","PUNT","true","0","20","0","20"
"4012819429","401281942","Alabama","SEC","Miami","ACC","9","true","2","74","74","9","26","2","0","0","6","55","7","74","TD","false","20","0","27","0"
"40128194210","401281942","Miami","ACC","Alabama","SEC","10","false","2","30","70","6","55","2","44","56","4","2","5","14","PUNT","true","0","27","0","27"
"40128194211","401281942","Alabama","SEC","Miami","ACC","11","false","2","73","73","4","2","2","56","56","1","57","5","17","PUNT","false","27","0","27","0"
"40128194212","401281942","Miami","ACC","Alabama","SEC","12","true","2","20","80","1","57","2","35","65","0","0","11","60","END OF HALF","true","0","27","3","27"
"40128194213","401281942","Miami","ACC","Alabama","SEC","13","false","3","25","75","15","0","3","99","1","10","19","14","74","DOWNS","true","3","27","3","27"
"40128194214","401281942","Alabama","SEC","Miami","ACC","14","true","3","99","99","10","19","3","0","0","9","29","3","99","TD","false","27","3","34","3"
"40128194215","401281942","Miami","ACC","Alabama","SEC","15","false","3","25","75","9","29","3","25","75","9","17","2","0","INT","true","3","34","3","34"
"40128194216","401281942","Alabama","SEC","Miami","ACC","16","true","3","45","45","9","17","3","0","0","7","1","5","45","TD","false","34","3","41","3"
"40128194217","401281942","Miami","ACC","Alabama","SEC","17","true","3","25","75","7","1","3","100","0","5","18","7","75","TD","true","3","41","10","41"
"40128194218","401281942","Alabama","SEC","Miami","ACC","18","false","3","79","79","5","18","3","66","66","3","19","5","4","FUMBLE","false","41","10","41","10"
"40128194219","401281942","Miami","ACC","Alabama","SEC","19","true","3","75","25","3","19","3","89","11","0","30","8","14","FG","true","10","41","13","41"
"40128194220","401281942","Alabama","SEC","Miami","ACC","20","true","3","75","75","0","30","4","22","22","7","52","13","53","FG","false","41","13","44","13"
"40128194221","401281942","Miami","ACC","Alabama","SEC","21","false","4","35","65","7","52","4","35","65","7","37","1","0","INT","true","13","44","13","44"
"40128194222","401281942","Alabama","SEC","Miami","ACC","22","false","4","48","48","7","37","4","47","47","5","21","3","1","PUNT","false","44","13","44","13"
"40128194223","401281942","Miami","ACC","Alabama","SEC","23","false","4","21","79","5","21","4","20","80","3","58","3","-1","PUNT","true","13","44","13","44"
"40128194224","401281942","Alabama","SEC","Miami","ACC","24","false","4","78","78","3","58","4","43","43","0","15","7","28","DOWNS","false","44","13","44","13"
"40128194225","401281942","Miami","ACC","Alabama","SEC","25","false","4","50","50","0","15","4","32","68","0","0","1","18","END OF GAME","true","13","44","13","44"
"-53","401281943","Arkansas","SEC","Rice","Conference USA","1","false","1","28","72","38","0","1","34","66","46","0","4","6","PUNT","true","0","0","0","0"
"-54","401281943","Rice","Conference USA","Arkansas","SEC","2","false","1","77","77","40","0","1","49","49","1","0","6","28","PUNT","false","0","0","0","0"
"-55","401281943","Arkansas","SEC","Rice","Conference USA","3","false","1","20","80","55","0","1","66","34","36","0","8","80","RUSHING TD","true","0","0","7","0"
"-56","401281943","Rice","Conference USA","Arkansas","SEC","4","false","1","75","75","23","0","1","55","55","13","0","7","24","PUNT","false","0","7","0","7"
"-57","401281943","Arkansas","SEC","Rice","Conference USA","5","false","1","17","83","41","0","1","11","89","38","0","5","10","PUNT","true","7","0","7","0"
"-58","401281943","Rice","Conference USA","Arkansas","SEC","6","false","1","60","60","30","0","1","18","18","30","0","8","22","FG MISSED","false","0","7","0","7"
