"Id","GameId","Offense","OffenseConference","Defense","DefenseConference","DriveNumber","Scoring","StartPeriod","StartYardline","StartYardsToGoal","StartTime Minutes","StartTime Seconds","EndPeriod","EndYardline","EndYardsToGoal","EndTime Minutes","EndTime Seconds","Plays","Yards","DriveResult","IsHomeOffense","StartOffenseScore","StartDefenseScore","EndOffenseScore","EndDefenseScore"
"40093382719","400933827","Florida State","ACC","Alabama","SEC","18","false","3","75","75","1","41","3","72","72","0","56","2","3","INT","false","7","21","7","21"
"40093382720","400933827","Alabama","SEC","Florida State","ACC","19","false","3","58","42","0","56","4","76","24","12","28","8","18","MISSED FG","true","21","7","21","7"
"40093382721","400933827","Florida State","ACC","Alabama","SEC","20","false","4","76","76","12","28","4","76","76","12","22","1","0","INT","false","7","21","7","21"
"40093382722","400933827","Alabama","SEC","Florida State","ACC","21","false","4","69","31","12","22","4","66","34","10","48","3","-3","PUNT","true","21","7","21","7"
"40093382723","400933827","Florida State","ACC","Alabama","SEC","22","false","4","94","94","10","48","4","92","92","9","22","3","2","PUNT","false","7","21","7","21"
"40093382724","400933827","Alabama","SEC","Florida State","ACC","23","true","4","69","31","9","22","4","85","15","6","25","6","16","FG","true","21","7","24","7"
"40093382725","400933827","Florida State","ACC","Alabama","SEC","24","false","4","75","75","6","25","4","75","75","5","29","3","0","PUNT","false","7","24","7","24"
"40093382726","400933827","Alabama","SEC","Florida State","ACC","25","false","4","40","60","5","29","4","57","43","1","36","5","17","PUNT","true","24","7","24","7"
"40093382727","400933827","Florida State","ACC","Alabama","SEC","26","false","4","93","93","1","36","4","78","78","0","0","3","15","END OF GAME","false","7","24","7","24"
"4009338281","400933828","Arkansas","SEC","Florida A&M","MEAC","1","false","1","20","80","15","0","1","40","60","12","29","4","20","PUNT","true","0","0","0","0"
"4009338282","400933828","Florida A&M","MEAC","Arkansas","SEC","2","false","1","74","74","12","29","1","74","74","10","34","3","0","PUNT","false","0","0","0","0"
"4009338283","400933828","Arkansas","SEC","Florida A&M","MEAC","3","false","1","28","72","10","34","1","55","45","8","29","6","27","INT","true","0","0","0","0"
"4009338284","400933828","Florida A&M","MEAC","Arkansas","SEC","4","false","1","71","71","8","29","1","71","71","7","13","3","0","PUNT","false","0","0","0","0"
"4009338285","400933828","Arkansas","SEC","Florida A&M","MEAC","5","true","1","36","64","7","13","1","100","0","1","15","11","64","TD","true","0","0","7","0"
"4009338286","400933828","Florida A&M","MEAC","Arkansas","SEC","6","false","1","90","90","1","15","1","84","84","0","1","4","9","DOWNS","false","0","7","0","7"
"4009338287","400933828","Arkansas","SEC","Florida A&M","MEAC","7","false","1","81","19","0","1","2","83","17","14","14","2","-2","PUNT","true","7","0","7","0"
"4009338288","400933828","Arkansas","SEC","Florida A&M","MEAC","8","false","2","50","50","14","14","2","57","43","12","51","3","7","PUNT","true","7","0","7","0"
"4009338289","400933828","Florida A&M","MEAC","Arkansas","SEC","9","false","2","99","99","12","51","2","84","84","9","53","5","15","PUNT","false","0","7","0","7"
"40093382810","400933828","Arkansas","SEC","Florida A&M","MEAC","10","true","2","52","48","9","53","2","100","0","7","54","4","48","TD","true","7","0","14","0"
"40093382811","400933828","Florida A&M","MEAC","Arkansas","SEC","11","false","2","75","75","7","54","2","71","71","5","53","3","4","PUNT","false","0","14","0","14"
"40093382812","400933828","Arkansas","SEC","Florida A&M","MEAC","12","true","2","37","63","5","53","2","100","0","1","21","9","63","TD","true","14","0","21","0"
"40093382813","400933828","Florida A&M","MEAC","Arkansas","SEC","13","false","2","75","75","1","21","2","67","67","0","42","3","8","PUNT","false","0","21","0","21"
"40093382814","400933828","Arkansas","SEC","Florida A&M","MEAC","14","false","2","32","68","0","42","2","28","72","0","0","1","-4","END OF HALF","true","21","0","21","0"
"40093382815","400933828","Florida A&M","MEAC","Arkansas","SEC","15","true","3","75","75","15","0","3","85","85","13","57","3","-7","FUMBLE RETURN TD","false","0","21","0","28"
"40093382816","400933828","Florida A&M","MEAC","Arkansas","SEC","16","false","3","85","85","13","57","3","87","87","11","48","3","-2","PUNT","false","0","28","0","28"
"40093382817","400933828","Arkansas","SEC","Florida A&M","MEAC","17","true","3","44","56","11","48","3","100","0","8","46","7","56","TD","true","28","0","35","0"
"40093382818","400933828","Florida A&M","MEAC","Arkansas","SEC","18","false","3","75","75","8","46","3","29","29","4","54","13","46","DOWNS","false","0","35","0","35"
"40093382819","400933828","Arkansas","SEC","Florida A&M","MEAC","19","true","3","29","71","4","54","4","100","0","14","57","10","71","TD","true","35","0","42","0"
"40093382820","400933828","Florida A&M","MEAC","Arkansas","SEC","20","true","4","76","76","14","57","4","0","0","8","23","15","76","TD","false","0","42","7","42"
"40093382821","400933828","Arkansas","SEC","Florida A&M","MEAC","21","true","4","25","75","8","23","4","100","0","2","20","10","75","TD","true","42","7","49","7"
"40093382822","400933828","Florida A&M","MEAC","Arkansas","SEC","22","false","4","65","65","2","20","4","67","67","1","21","3","-2","PUNT","false","7","49","7","49"
"40093382823","400933828","Arkansas","SEC","Florida A&M","MEAC","23","false","4","13","87","1","21","4","11","89","0","0","2","-2","END OF GAME","true","49","7","49","7"
"4009338291","400933829","Auburn","SEC","Georgia Southern","Sun Belt","1","true","1","29","71","15","0","1","67","33","12","1","8","38","FG","true","0","0","3","0"
"4009338292","400933829","Georgia Southern","Sun Belt","Auburn","SEC","2","false","1","75","75","12","1","1","79","79","10","1","3","-4","PUNT","false","0","3","0","3"
"4009338293","400933829","Auburn","SEC","Georgia Southern","Sun Belt","3","false","1","36","64","10","1","1","64","36","7","20","8","28","MISSED FG","true","3","0","3","0"
"4009338294","400933829","Georgia Southern","Sun Belt","Auburn","SEC","4","false","1","64","64","7","20","1","60","60","5","22","3","4","PUNT","false","0","3","0","3"
"4009338295","400933829","Auburn","SEC","Georgia Southern","Sun Belt","5","true","1","40","60","5","22","1","100","0","5","11","1","60","TD","true","10","0","10","0"
"4009338296","400933829","Georgia Southern","Sun Belt","Auburn","SEC","6","false","1","75","75","5","11","1","79","79","2","56","3","-4","PUNT","false","0","10","0","10"
"4009338297","400933829","Auburn","SEC","Georgia Southern","Sun Belt","7","false","1","32","68","2","56","1","33","67","2","18","3","1","INT","true","10","0","10","0"
"4009338298","400933829","Georgia Southern","Sun Belt","Auburn","SEC","8","false","1","48","48","2","18","1","45","45","1","0","3","3","PUNT","false","0","10","0","10"
"4009338299","400933829","Auburn","SEC","Georgia Southern","Sun Belt","9","true","1","16","84","1","0","1","28","72","0","36","2","6","FUMBLE RETURN TD","true","10","0","10","7"
"40093382910","400933829","Auburn","SEC","Georgia Southern","Sun Belt","10","false","1","25","75","0","36","2","71","29","12","34","9","46","MISSED FG","true","10","7","10","7"
"40093382911","400933829","Georgia Southern","Sun Belt","Auburn","SEC","11","false","2","71","71","12","34","2","66","66","10","53","3","5","PUNT","false","7","10","7","10"
"40093382912","400933829","Auburn","SEC","Georgia Southern","Sun Belt","12","true","2","42","58","10","53","2","100","0","8","36","6","58","TD","true","10","7","17","7"
"40093382913","400933829","Georgia Southern","Sun Belt","Auburn","SEC","13","false","2","85","85","8","36","2","87","87","6","18","3","-2","PUNT","false","7","17","7","17"
"40093382914","400933829","Auburn","SEC","Georgia Southern","Sun Belt","14","true","2","46","54","6","18","2","100","0","4","52","4","54","TD","true","17","7","24","7"
"40093382915","400933829","Georgia Southern","Sun Belt","Auburn","SEC","15","false","2","75","75","4","52","2","42","42","1","10","7","33","PUNT","false","7","24","7","24"
"40093382916","400933829","Auburn","SEC","Georgia Southern","Sun Belt","16","false","2","20","80","1","10","2","20","80","0","29","3","14","FUMBLE","true","24","7","24","7"
"40093382917","400933829","Georgia Southern","Sun Belt","Auburn","SEC","17","false","2","34","34","0","29","2","27","27","0","2","4","7","MISSED FG","false","7","24","7","24"
"40093382918","400933829","Auburn","SEC","Georgia Southern","Sun Belt","18","false","2","27","73","0","2","2","24","76","0","0","1","-3","END OF HALF","true","24","7","24","7"
"40093382919","400933829","Georgia Southern","Sun Belt","Auburn","SEC","19","false","3","75","75","15","0","3","71","71","13","39","3","4","PUNT","false","7","24","7","24"
"40093382920","400933829","Auburn","SEC","Georgia Southern","Sun Belt","20","true","3","39","61","13","39","3","100","0","10","56","9","61","TD","true","24","7","31","7"
"40093382921","400933829","Georgia Southern","Sun Belt","Auburn","SEC","21","false","3","75","75","10","56","3","93","93","8","53","3","-18","PUNT","false","7","31","7","31"
"40093382922","400933829","Auburn","SEC","Georgia Southern","Sun Belt","22","true","3","51","49","8","53","3","81","19","5","20","9","30","FG","true","31","7","34","7"
"40093382923","400933829","Georgia Southern","Sun Belt","Auburn","SEC","23","false","3","75","75","5","20","3","81","81","3","12","3","-6","PUNT","false","7","34","7","34"
"40093382924","400933829","Auburn","SEC","Georgia Southern","Sun Belt","24","false","3","20","80","3","12","3","21","79","1","45","3","1","PUNT","true","34","7","34","7"
"40093382925","400933829","Georgia Southern","Sun Belt","Auburn","SEC","25","false","3","47","47","1","45","4","4","4","11","24","12","42","DOWNS","false","7","34","7","34"
"40093382926","400933829","Auburn","SEC","Georgia Southern","Sun Belt","26","true","4","5","95","11","24","4","100","0","9","18","6","95","TD","true","34","7","41","7"
"40093382927","400933829","Georgia Southern","Sun Belt","Auburn","SEC","27","false","4","75","75","9","18","4","70","70","7","23","3","5","PUNT","false","7","41","7","41"
"40093382928","400933829","Auburn","SEC","Georgia Southern","Sun Belt","28","false","4","29","71","7","23","4","70","30","1","1","11","41","DOWNS","true","41","7","41","7"
"40093382929","400933829","Georgia Southern","Sun Belt","Auburn","SEC","29","false","4","70","70","1","1","4","50","50","0","0","4","20","INT","false","7","41","7","41"
"4009338301","400933830","Florida","SEC","Michigan","Big Ten","1","true","1","25","75","15","0","1","71","29","12","26","6","46","FG","true","0","0","3","0"
"4009338302","400933830","Michigan","Big Ten","Florida","SEC","2","true","1","75","75","12","26","1","7","7","5","27","14","68","FG","false","0","3","3","3"
"4009338303","400933830","Florida","SEC","Michigan","Big Ten","3","false","1","25","75","5","27","1","23","77","3","44","3","-2","PUNT","true","3","3","3","3"
"4009338304","400933830","Michigan","Big Ten","Florida","SEC","4","true","1","75","75","3","44","1","0","0","3","1","3","75","TD","false","3","3","10","3"
"4009338305","400933830","Florida","SEC","Michigan","Big Ten","5","false","1","25","75","3","1","2","37","63","14","41","6","12","PUNT","true","3","10","3","10"
"4009338306","400933830","Michigan","Big Ten","Florida","SEC","6","true","2","74","74","14","41","2","76","76","12","19","6","-2","INT TD","false","10","3","10","10"
"4009338307","400933830","Michigan","Big Ten","Florida","SEC","7","true","2","75","75","12","19","2","72","72","10","50","3","3","INT TD","false","10","10","10","17"
"4009338308","400933830","Michigan","Big Ten","Florida","SEC","8","false","2","75","75","10","50","2","75","75","8","54","3","0","PUNT","false","10","17","10","17"
"4009338309","400933830","Florida","SEC","Michigan","Big Ten","9","false","2","63","37","8","54","2","70","30","7","2","4","7","MISSED FG","true","17","10","17","10"
"40093383010","400933830","Michigan","Big Ten","Florida","SEC","10","true","2","70","70","7","2","2","37","37","4","20","5","33","FG","false","10","17","13","17"
"40093383011","400933830","Florida","SEC","Michigan","Big Ten","11","false","2","15","85","4","20","2","43","57","1","50","4","28","PUNT","true","17","13","17","13"
"40093383012","400933830","Michigan","Big Ten","Florida","SEC","12","false","2","93","93","1","50","2","72","72","0","0","4","21","END OF HALF","false","13","17","13","17"
"40093383013","400933830","Michigan","Big Ten","Florida","SEC","13","true","3","75","75","15","0","3","0","0","11","53","10","75","TD","false","13","17","20","17"
"40093383014","400933830","Michigan","Big Ten","Florida","SEC","14","true","3","16","16","11","53","3","12","12","11","5","4","4","FG","false","20","17","23","17"
"40093383015","400933830","Florida","SEC","Michigan","Big Ten","15","false","3","25","75","11","5","3","31","69","10","9","3","6","FUMBLE","true","17","23","17","23"
"40093383016","400933830","Michigan","Big Ten","Florida","SEC","16","true","3","37","37","10","9","3","32","32","9","0","4","5","FG","false","23","17","26","17"
"40093383017","400933830","Florida","SEC","Michigan","Big Ten","17","false","3","26","74","9","0","3","26","74","7","29","3","0","PUNT","true","17","26","17","26"
"40093383018","400933830","Michigan","Big Ten","Florida","SEC","18","false","3","73","73","7","29","3","43","43","4","4","7","30","PUNT","false","26","17","26","17"
"40093383019","400933830","Florida","SEC","Michigan","Big Ten","19","false","3","8","92","4","4","4","44","56","14","10","8","36","PUNT","true","17","26","17","26"
"40093383020","400933830","Michigan","Big Ten","Florida","SEC","20","false","4","80","80","14","10","4","34","34","10","46","8","46","MISSED FG","false","26","17","26","17"
"40093383021","400933830","Florida","SEC","Michigan","Big Ten","21","false","4","34","66","10","46","4","26","74","8","45","3","-8","PUNT","true","17","26","17","26"
"40093383022","400933830","Michigan","Big Ten","Florida","SEC","22","false","4","72","72","8","45","4","14","14","5","26","7","58","MISSED FG","false","26","17","26","17"
"40093383023","400933830","Florida","SEC","Michigan","Big Ten","23","false","4","20","80","5","26","4","38","62","3","22","7","18","DOWNS","true","17","26","17","26"
"40093383024","400933830","Michigan","Big Ten","Florida","SEC","24","false","4","38","38","3","22","4","46","46","2","22","3","-8","PUNT","false","26","17","26","17"
"40093383025","400933830","Florida","SEC","Michigan","Big Ten","25","true","4","11","89","2","22","4","3","97","1","37","2","-11","FUMBLE RETURN TD","true","17","26","17","33"
"40093383026","400933830","Florida","SEC","Michigan","Big Ten","26","false","4","16","84","1","37","4","55","45","0","0","6","39","END OF GAME","true","17","33","17","33"
"4009338311","400933831","Georgia","SEC","App State","Sun Belt","1","false","1","23","77","15","0","1","24","76","13","29","3","1","PUNT","true","0","0","0","0"
"4009338312","400933831","App State","Sun Belt","Georgia","SEC","2","false","1","67","67","13","29","1","60","60","11","29","3","7","PUNT","false","0","0","0","0"
"4009338313","400933831","Georgia","SEC","App State","Sun Belt","3","false","1","24","76","11","29","1","27","73","9","54","3","3","PUNT","true","0","0","0","0"
"4009338314","400933831","App State","Sun Belt","Georgia","SEC","4","false","1","80","80","9","54","1","54","54","6","45","5","26","PUNT","false","0","0","0","0"
"4009338315","400933831","Georgia","SEC","App State","Sun Belt","5","false","1","16","84","6","45","1","55","45","4","20","10","39","PUNT","true","0","0","0","0"
"4009338316","400933831","App State","Sun Belt","Georgia","SEC","6","false","1","92","92","4","20","1","94","94","2","4","3","-2","PUNT","false","0","0","0","0"
"4009338317","400933831","Georgia","SEC","App State","Sun Belt","7","true","1","61","39","2","4","1","100","0","0","39","4","39","TD","true","0","0","7","0"
"4009338318","400933831","App State","Sun Belt","Georgia","SEC","8","false","1","75","75","0","39","2","57","57","12","50","6","18","PUNT","false","0","7","0","7"
"4009338319","400933831","Georgia","SEC","App State","Sun Belt","9","true","2","14","86","12","50","2","100","0","10","40","4","86","TD","true","7","0","14","0"
"40093383110","400933831","App State","Sun Belt","Georgia","SEC","10","false","2","75","75","10","40","2","42","42","8","3","7","33","DOWNS","false","0","14","0","14"
"40093383111","400933831","Georgia","SEC","App State","Sun Belt","11","true","2","43","57","8","3","2","100","0","6","56","4","57","TD","true","14","0","21","0"
"40093383112","400933831","App State","Sun Belt","Georgia","SEC","12","false","2","85","85","6","56","2","61","61","1","37","8","24","PUNT","false","0","21","0","21"
"40093383113","400933831","Georgia","SEC","App State","Sun Belt","13","false","2","24","76","1","37","2","31","69","0","40","3","7","PUNT","true","21","0","21","0"
"40093383114","400933831","App State","Sun Belt","Georgia","SEC","14","false","2","69","69","0","40","2","25","25","0","0","6","44","END OF HALF","false","0","21","0","21"
"40093383115","400933831","App State","Sun Belt","Georgia","SEC","15","false","3","75","75","15","0","3","70","70","13","37","3","5","PUNT","false","0","21","0","21"
"40093383116","400933831","Georgia","SEC","App State","Sun Belt","16","true","3","34","66","13","37","3","94","6","7","18","13","60","FG","true","21","0","24","0"
"40093383117","400933831","App State","Sun Belt","Georgia","SEC","17","false","3","75","75","7","18","3","72","72","5","19","3","3","PUNT","false","0","24","0","24"
"40093383118","400933831","Georgia","SEC","App State","Sun Belt","18","true","3","34","66","5","19","3","100","0","1","32","8","66","TD","true","24","0","31","0"
"40093383119","400933831","App State","Sun Belt","Georgia","SEC","19","false","3","75","75","1","32","3","73","73","0","0","3","2","PUNT","false","0","31","0","31"
"40093383120","400933831","Georgia","SEC","App State","Sun Belt","20","false","3","36","64","0","0","4","44","56","13","8","3","8","PUNT","true","31","0","31","0"
"40093383121","400933831","App State","Sun Belt","Georgia","SEC","21","false","4","92","92","13","8","4","62","62","8","8","8","30","PUNT","false","0","31","0","31"
"40093383122","400933831","Georgia","SEC","App State","Sun Belt","22","false","4","26","74","8","8","4","28","72","6","38","3","2","INT","true","31","0","31","0"
"40093383123","400933831","App State","Sun Belt","Georgia","SEC","23","true","4","21","21","6","38","4","0","0","5","41","3","21","TD","false","0","31","7","31"
"40093383124","400933831","Georgia","SEC","App State","Sun Belt","24","false","4","22","78","5","41","4","43","57","1","49","6","21","INT","true","31","7","31","7"
"40093383125","400933831","App State","Sun Belt","Georgia","SEC","25","true","4","59","59","1","49","4","26","26","0","26","7","33","FG","false","7","31","10","31"
"40093383126","400933831","Georgia","SEC","App State","Sun Belt","26","false","4","30","70","0","26","4","28","72","0","0","1","-2","END OF GAME","true","31","10","31","10"
"4009338321","400933832","Kentucky","SEC","Southern Miss","Conference USA","1","false","1","74","74","15","0","1","77","77","13","26","3","-3","PUNT","false","0","0","0","0"
"4009338322","400933832","Southern Miss","Conference USA","Kentucky","SEC","2","false","1","34","66","13","26","1","32","68","12","27","3","-2","PUNT","true","0","0","0","0"
"4009338323","400933832","Kentucky","SEC","Southern Miss","Conference USA","3","false","1","73","73","12","27","1","3","3","10","36","5","70","FUMBLE","false","0","0","0","0"
"4009338324","400933832","Southern Miss","Conference USA","Kentucky","SEC","4","false","1","3","97","10","36","1","8","92","9","1","3","5","PUNT","true","0","0","0","0"
"4009338325","400933832","Kentucky","SEC","Southern Miss","Conference USA","5","false","1","52","52","9","1","1","49","49","7","21","3","3","PUNT","false","0","0","0","0"
"4009338326","400933832","Southern Miss","Conference USA","Kentucky","SEC","6","false","1","1","99","7","21","1","31","69","5","7","4","30","PUNT","true","0","0","0","0"
"4009338327","400933832","Kentucky","SEC","Southern Miss","Conference USA","7","false","1","73","73","5","7","1","50","50","1","50","5","23","PUNT","false","0","0","0","0"
"4009338328","400933832","Southern Miss","Conference USA","Kentucky","SEC","8","false","1","20","80","1","50","1","14","86","1","10","3","-6","FUMBLE","true","0","0","0","0"
"4009338329","400933832","Kentucky","SEC","Southern Miss","Conference USA","9","true","1","14","14","1","10","2","0","0","14","54","3","14","TD","false","0","0","7","0"
"40093383210","400933832","Southern Miss","Conference USA","Kentucky","SEC","10","true","2","13","87","14","50","2","95","5","8","10","14","82","FG","true","0","7","3","7"
"40093383211","400933832","Kentucky","SEC","Southern Miss","Conference USA","11","true","2","37","37","8","10","2","0","0","6","54","3","37","TD","false","7","3","14","3"
"40093383212","400933832","Southern Miss","Conference USA","Kentucky","SEC","12","false","2","25","75","6","54","2","54","46","2","43","9","29","PUNT","true","3","14","3","14"
"40093383213","400933832","Kentucky","SEC","Southern Miss","Conference USA","13","false","2","63","63","2","43","2","40","40","0","15","5","23","PUNT","false","14","3","14","3"
"40093383214","400933832","Southern Miss","Conference USA","Kentucky","SEC","14","false","2","1","99","0","15","2","2","98","0","0","1","1","END OF HALF","true","3","14","3","14"
"40093383215","400933832","Southern Miss","Conference USA","Kentucky","SEC","15","false","3","25","75","15","0","3","18","82","13","41","3","-7","PUNT","true","3","14","3","14"
"40093383216","400933832","Kentucky","SEC","Southern Miss","Conference USA","16","false","3","57","57","13","41","3","61","61","12","52","3","-4","PUNT","false","14","3","14","3"
"40093383217","400933832","Southern Miss","Conference USA","Kentucky","SEC","17","true","3","15","85","12","52","3","100","0","10","36","6","85","TD","true","3","14","10","14"
"40093383218","400933832","Kentucky","SEC","Southern Miss","Conference USA","18","false","3","70","70","10","36","3","62","62","8","37","3","8","PUNT","false","14","10","14","10"
"40093383219","400933832","Southern Miss","Conference USA","Kentucky","SEC","19","false","3","27","73","8","37","3","54","46","5","30","6","27","DOWNS","true","10","14","10","14"
"40093383220","400933832","Kentucky","SEC","Southern Miss","Conference USA","20","true","3","54","54","5","30","3","23","23","2","3","7","31","FG","false","14","10","17","10"
"40093383221","400933832","Southern Miss","Conference USA","Kentucky","SEC","21","true","3","25","75","2","3","3","20","80","0","49","3","-5","FUMBLE TD","true","10","17","10","24"
"40093383223","400933832","Southern Miss","Conference USA","Kentucky","SEC","22","true","3","25","75","0","49","4","100","0","12","42","11","75","TD","true","10","24","17","24"
"40093383224","400933832","Kentucky","SEC","Southern Miss","Conference USA","23","false","4","75","75","12","42","4","62","62","9","36","6","13","PUNT","false","24","17","24","17"
"40093383225","400933832","Southern Miss","Conference USA","Kentucky","SEC","24","false","4","25","75","9","36","4","50","50","8","44","3","25","FUMBLE","true","17","24","17","24"
"40093383226","400933832","Kentucky","SEC","Southern Miss","Conference USA","25","false","4","50","50","8","44","4","50","50","6","46","3","0","PUNT","false","24","17","24","17"
"40093383227","400933832","Southern Miss","Conference USA","Kentucky","SEC","26","false","4","12","88","6","46","4","55","45","5","2","6","43","PUNT","true","17","24","17","24"
"40093383228","400933832","Kentucky","SEC","Southern Miss","Conference USA","27","false","4","87","87","5","2","4","53","53","1","37","6","34","PUNT","false","24","17","24","17"
"40093383229","400933832","Southern Miss","Conference USA","Kentucky","SEC","28","false","4","11","89","1","37","4","1","99","0","47","4","-10","DOWNS","true","17","24","17","24"
"40093383230","400933832","Kentucky","SEC","Southern Miss","Conference USA","29","false","4","1","1","0","47","4","1","1","0","0","1","0","END OF GAME","false","24","17","24","17"
"4009338331","400933833","LSU","SEC","BYU","FBS Independents","1","false","1","15","85","15","0","1","39","61","10","34","7","24","PUNT","true","0","0","0","0"
"4009338332","400933833","BYU","FBS Independents","LSU","SEC","2","false","1","81","81","10","34","1","77","77","6","35","6","4","PUNT","false","0","0","0","0"
"4009338333","400933833","LSU","SEC","BYU","FBS Independents","3","true","1","34","66","6","35","2","100","0","14","22","13","66","TD","true","0","0","7","0"
"4009338334","400933833","BYU","FBS Independents","LSU","SEC","4","false","2","73","73","14","22","2","73","73","14","10","1","0","INT","false","0","7","0","7"
"4009338335","400933833","LSU","SEC","BYU","FBS Independents","5","true","2","35","65","14","10","2","100","0","11","53","5","65","TD","true","7","0","14","0"
"4009338336","400933833","BYU","FBS Independents","LSU","SEC","6","false","2","72","72","11","53","2","53","53","8","57","5","19","PUNT","false","0","14","0","14"
"4009338337","400933833","LSU","SEC","BYU","FBS Independents","7","false","2","18","82","8","57","2","83","17","1","43","13","65","MISSED FG","true","14","0","14","0"
"4009338338","400933833","BYU","FBS Independents","LSU","SEC","8","false","2","80","80","1","43","2","61","61","0","38","5","19","PUNT","false","0","14","0","14"
"4009338339","400933833","LSU","SEC","BYU","FBS Independents","9","false","2","10","90","0","38","2","19","81","0","0","1","9","END OF HALF","true","14","0","14","0"
"40093383310","400933833","BYU","FBS Independents","LSU","SEC","10","false","3","90","90","15","0","3","53","53","12","8","5","37","PUNT","false","0","14","0","14"
"40093383311","400933833","LSU","SEC","BYU","FBS Independents","11","true","3","14","86","12","8","3","94","6","8","0","9","80","FG","true","14","0","17","0"
"40093383312","400933833","BYU","FBS Independents","LSU","SEC","12","false","3","81","81","8","0","3","75","75","6","47","3","6","PUNT","false","0","17","0","17"
"40093383313","400933833","LSU","SEC","BYU","FBS Independents","13","true","3","63","37","6","47","3","97","3","3","8","7","34","FG","true","17","0","20","0"
"40093383314","400933833","BYU","FBS Independents","LSU","SEC","14","false","3","75","75","3","8","3","82","82","2","0","3","-7","PUNT","false","0","20","0","20"
"40093383315","400933833","LSU","SEC","BYU","FBS Independents","15","false","3","37","63","2","0","4","99","1","10","13","13","60","DOWNS","true","20","0","20","0"
"40093383316","400933833","BYU","FBS Independents","LSU","SEC","16","false","4","97","97","10","13","4","88","88","8","47","4","9","DOWNS","false","0","20","0","20"
"40093383317","400933833","LSU","SEC","BYU","FBS Independents","17","true","4","99","1","8","47","4","100","0","8","12","2","12","TD","true","27","0","27","0"
"40093383318","400933833","BYU","FBS Independents","LSU","SEC","18","false","4","88","88","8","12","4","68","68","4","57","6","20","PUNT","false","0","27","0","27"
"40093383319","400933833","LSU","SEC","BYU","FBS Independents","19","false","4","25","75","4","57","4","57","43","0","0","8","32","END OF GAME","true","27","0","27","0"
"4009338341","400933834","South Alabama","Sun Belt","Ole Miss","SEC","1","false","1","75","75","15","0","1","71","71","13","29","3","4","PUNT","false","0","0","0","0"
"4009338342","400933834","Ole Miss","SEC","South Alabama","Sun Belt","2","true","1","22","78","13","29","1","100","0","11","0","9","78","TD","true","0","0","7","0"
"4009338343","400933834","South Alabama","Sun Belt","Ole Miss","SEC","3","false","1","75","75","11","0","1","93","93","8","52","3","-18","PUNT","false","0","7","0","7"
"4009338344","400933834","Ole Miss","SEC","South Alabama","Sun Belt","4","true","1","55","45","8","52","1","98","2","2","15","12","43","FG","true","7","0","10","0"
