"Id","GameId","Offense","OffenseConference","Defense","DefenseConference","DriveNumber","Scoring","StartPeriod","StartYardline","StartYardsToGoal","StartTime Minutes","StartTime Seconds","EndPeriod","EndYardline","EndYardsToGoal","EndTime Minutes","EndTime Seconds","Plays","Yards","DriveResult","IsHomeOffense","StartOffenseScore","StartDefenseScore","EndOffenseScore","EndDefenseScore"
"40153141223","401531412","East Carolina","American Athletic","App State","Sun Belt","22","true","3","88","88","6","22","3","60","60","3","0","7","28","INT TD","false","28","29","28","36"
"40153141225","401531412","East Carolina","American Athletic","App State","Sun Belt","23","true","4","72","72","15","0","4","67","67","11","28","6","5","PUNT TD","false","28","36","28","43"
"40153141227","401531412","East Carolina","American Athletic","App State","Sun Belt","24","false","4","75","75","5","44","4","59","59","4","14","7","16","DOWNS","false","28","43","28","43"
"4015314131","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","1","false","1","78","78","14","50","1","73","73","14","2","3","5","PUNT","false","0","0","0","0"
"4015314132","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","2","false","1","26","74","14","2","1","26","74","13","13","3","0","PUNT","true","0","0","0","0"
"4015314133","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","3","false","1","61","61","13","13","1","53","53","11","55","3","8","PUNT","false","0","0","0","0"
"4015314134","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","4","true","1","28","72","11","55","1","100","0","9","18","6","72","TD","true","0","0","6","0"
"4015314135","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","5","false","1","74","74","9","13","1","70","70","7","34","3","4","PUNT","false","0","6","0","6"
"4015314136","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","6","true","1","55","45","7","34","1","100","0","2","28","10","45","TD","true","6","0","13","0"
"4015314137","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","7","false","1","79","79","2","24","1","81","81","0","44","5","-2","FUMBLE","false","0","13","0","13"
"4015314138","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","8","true","1","81","19","0","44","2","73","27","14","46","4","-8","FG","true","13","0","16","0"
"4015314139","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","9","true","2","86","14","14","42","2","100","0","13","3","4","14","TD","true","16","0","23","0"
"40153141310","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","10","false","2","65","65","13","3","2","40","40","8","33","9","25","DOWNS","false","0","23","0","23"
"40153141311","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","11","false","2","40","60","8","33","2","67","33","7","17","5","27","PUNT","true","23","0","23","0"
"40153141312","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","12","false","2","81","81","7","17","2","63","63","5","54","5","18","FUMBLE","false","0","23","0","23"
"40153141313","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","13","false","2","65","35","5","54","2","83","17","5","12","2","18","FUMBLE","true","23","0","23","0"
"40153141314","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","14","false","2","83","83","5","12","2","70","70","3","11","5","13","PUNT","false","0","23","0","23"
"40153141315","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","15","false","2","35","65","3","11","2","65","35","1","15","6","30","PUNT","true","23","0","23","0"
