"Id","GameId","Offense","OffenseConference","Defense","DefenseConference","DriveNumber","Scoring","StartPeriod","StartYardline","StartYardsToGoal","StartTime Minutes","StartTime Seconds","EndPeriod","EndYardline","EndYardsToGoal","EndTime Minutes","EndTime Seconds","Plays","Yards","DriveResult","IsHomeOffense","StartOffenseScore","StartDefenseScore","EndOffenseScore","EndDefenseScore"
"40111072514","401110725","Georgia Southern","Sun Belt","LSU","SEC","14","false","2","75","75","0","58","2","60","60","0","1","3","15","END OF HALF","false","3","42","3","42"
"40111072515","401110725","Georgia Southern","Sun Belt","LSU","SEC","15","false","3","75","75","15","0","3","74","74","13","24","3","1","PUNT","false","3","42","3","42"
"40111072516","401110725","LSU","SEC","Georgia Southern","Sun Belt","16","true","3","35","65","13","24","3","79","21","10","48","7","44","FG","true","42","3","45","3"
"40111072517","401110725","Georgia Southern","Sun Belt","LSU","SEC","17","false","3","75","75","10","48","3","72","72","9","34","3","3","PUNT","false","3","45","3","45"
"40111072518","401110725","LSU","SEC","Georgia Southern","Sun Belt","18","true","3","41","59","9","34","3","100","0","5","47","9","59","TD","true","45","3","52","3"
"40111072519","401110725","Georgia Southern","Sun Belt","LSU","SEC","19","false","3","75","75","5","47","3","67","67","3","33","3","8","PUNT","false","3","52","3","52"
"40111072520","401110725","LSU","SEC","Georgia Southern","Sun Belt","20","false","3","23","77","3","33","3","40","60","1","8","6","17","PUNT","true","52","3","52","3"
"40111072521","401110725","Georgia Southern","Sun Belt","LSU","SEC","21","false","3","90","90","1","8","3","87","87","15","0","3","3","PUNT","false","3","52","3","52"
"40111072522","401110725","LSU","SEC","Georgia Southern","Sun Belt","22","true","4","54","46","15","0","4","70","30","10","58","7","16","FG","true","52","3","55","3"
"40111072523","401110725","Georgia Southern","Sun Belt","LSU","SEC","23","false","4","87","87","10","58","4","55","55","7","2","6","32","PUNT","false","3","55","3","55"
"40111072524","401110725","LSU","SEC","Georgia Southern","Sun Belt","24","false","4","13","87","7","2","4","43","57","2","54","5","30","PUNT","true","55","3","55","3"
"40111072525","401110725","Georgia Southern","Sun Belt","LSU","SEC","25","false","4","95","95","2","54","4","93","93","0","33","3","2","PUNT","false","3","55","3","55"
"40111072526","401110725","LSU","SEC","Georgia Southern","Sun Belt","26","false","4","19","81","0","33","4","19","81","0","0","1","-1","END OF HALF","true","55","3","55","3"
"4011107261","401110726","Ole Miss","SEC","Memphis","American Athletic","1","false","1","75","75","15","0","1","74","74","14","7","3","1","PUNT","false","0","0","0","0"
"4011107262","401110726","Memphis","American Athletic","Ole Miss","SEC","2","false","1","30","70","14","7","1","38","62","12","41","3","8","PUNT","true","0","0","0","0"
"4011107263","401110726","Ole Miss","SEC","Memphis","American Athletic","3","false","1","78","78","12","41","1","76","76","11","23","3","2","PUNT","false","0","0","0","0"
"4011107264","401110726","Memphis","American Athletic","Ole Miss","SEC","4","true","1","26","74","11","23","1","100","0","5","23","13","74","TD","true","0","0","7","0"
"4011107265","401110726","Ole Miss","SEC","Memphis","American Athletic","5","false","1","75","75","5","23","1","87","87","3","21","3","-12","PUNT","false","0","7","0","7"
"4011107266","401110726","Memphis","American Athletic","Ole Miss","SEC","6","false","1","26","74","3","21","1","35","65","1","31","3","9","PUNT","true","7","0","7","0"
"4011107267","401110726","Ole Miss","SEC","Memphis","American Athletic","7","false","1","78","78","1","31","2","32","32","13","26","8","46","MISSED FG","false","0","7","0","7"
"4011107268","401110726","Memphis","American Athletic","Ole Miss","SEC","8","false","2","33","67","13","26","2","67","33","10","42","6","34","DOWNS","true","7","0","7","0"
"4011107269","401110726","Ole Miss","SEC","Memphis","American Athletic","9","false","2","67","67","10","42","2","51","51","9","26","4","16","PUNT","false","0","7","0","7"
"40111072610","401110726","Memphis","American Athletic","Ole Miss","SEC","10","false","2","9","91","9","26","2","13","87","8","11","3","4","PUNT","true","7","0","7","0"
"40111072611","401110726","Ole Miss","SEC","Memphis","American Athletic","11","false","2","74","74","8","11","2","74","74","7","59","2","0","INT","false","0","7","0","7"
"40111072612","401110726","Memphis","American Athletic","Ole Miss","SEC","12","false","2","50","50","7","59","2","61","39","4","57","7","11","PUNT","true","7","0","7","0"
"40111072613","401110726","Ole Miss","SEC","Memphis","American Athletic","13","false","2","80","80","4","57","2","83","83","3","59","3","-3","PUNT","false","0","7","0","7"
"40111072614","401110726","Memphis","American Athletic","Ole Miss","SEC","14","true","2","63","37","3","59","2","100","0","0","40","7","37","TD","true","7","0","13","0"
"40111072615","401110726","Ole Miss","SEC","Memphis","American Athletic","15","false","2","75","75","0","40","2","73","73","0","0","1","2","END OF HALF","false","0","13","0","13"
"40111072616","401110726","Memphis","American Athletic","Ole Miss","SEC","16","false","3","20","80","15","0","3","72","28","12","31","7","52","INT","true","13","0","13","0"
"40111072617","401110726","Ole Miss","SEC","Memphis","American Athletic","17","false","3","61","61","12","31","3","30","30","9","24","7","31","DOWNS","false","0","13","0","13"
"40111072618","401110726","Memphis","American Athletic","Ole Miss","SEC","18","false","3","30","70","9","24","3","63","37","6","37","5","33","PUNT","true","13","0","13","0"
"40111072619","401110726","Ole Miss","SEC","Memphis","American Athletic","19","true","3","80","80","6","37","3","18","18","3","11","9","62","FG","false","0","13","3","13"
"40111072620","401110726","Memphis","American Athletic","Ole Miss","SEC","20","false","3","35","65","3","11","3","58","42","1","6","5","20","DOWNS","true","13","3","13","3"
"40111072621","401110726","Ole Miss","SEC","Memphis","American Athletic","21","true","3","55","55","1","6","4","0","0","11","49","10","55","TD","false","3","13","10","13"
"40111072622","401110726","Memphis","American Athletic","Ole Miss","SEC","22","false","4","20","80","11","49","4","58","42","6","32","9","38","PUNT","true","13","10","13","10"
"40111072623","401110726","Ole Miss","SEC","Memphis","American Athletic","23","true","4","99","99","6","32","4","98","98","6","27","1","-2","SF","false","10","15","10","15"
"40111072624","401110726","Memphis","American Athletic","Ole Miss","SEC","24","false","4","31","69","6","27","4","70","30","0","0","14","39","END OF GAME","true","15","10","15","10"
"4011107271","401110727","Mississippi State","SEC","Louisiana","Sun Belt","1","true","1","74","74","15","0","1","0","0","12","27","6","74","TD","false","0","0","7","0"
"4011107272","401110727","Louisiana","Sun Belt","Mississippi State","SEC","2","false","1","22","78","12","20","1","22","78","12","13","1","0","INT","true","0","7","0","7"
"4011107273","401110727","Mississippi State","SEC","Louisiana","Sun Belt","3","false","1","35","35","12","13","1","28","28","10","11","4","7","FUMBLE","false","7","0","7","0"
