"Id","GameId","Offense","OffenseConference","Defense","DefenseConference","DriveNumber","Scoring","StartPeriod","StartYardline","StartYardsToGoal","StartTime Minutes","StartTime Seconds","EndPeriod","EndYardline","EndYardsToGoal","EndTime Minutes","EndTime Seconds","Plays","Yards","DriveResult","IsHomeOffense","StartOffenseScore","StartDefenseScore","EndOffenseScore","EndDefenseScore"
"40101224618","401012246","Alabama","SEC","Louisville","ACC","18","true","3","100","0","6","27","3","100","0","6","16","0","0","TD","true","34","7","41","7"
"40101224619","401012246","Louisville","ACC","Alabama","SEC","19","false","3","20","20","6","16","3","80","80","4","1","3","-4","PUNT","false","7","41","7","41"
"40101224620","401012246","Alabama","SEC","Louisville","ACC","20","true","3","42","58","4","1","3","79","21","0","45","6","37","FG","true","41","7","44","7"
"40101224621","401012246","Louisville","ACC","Alabama","SEC","21","false","3","94","94","0","45","4","68","68","14","34","6","26","PUNT","false","7","44","7","44"
"40101224622","401012246","Alabama","SEC","Louisville","ACC","22","false","4","21","79","14","34","4","91","9","7","44","13","70","MISSED FG","true","44","7","44","7"
"40101224623","401012246","Louisville","ACC","Alabama","SEC","23","true","4","80","80","7","44","4","80","80","7","31","1","0","INT TD","false","7","51","7","51"
"40101224624","401012246","Louisville","ACC","Alabama","SEC","24","false","4","22","22","7","31","4","5","5","5","38","5","32","DOWNS","false","7","51","7","51"
"40101224625","401012246","Alabama","SEC","Louisville","ACC","25","false","4","5","95","5","38","4","14","86","3","39","3","9","PUNT","true","51","7","51","7"
"40101224626","401012246","Louisville","ACC","Alabama","SEC","26","true","4","52","52","3","39","4","0","0","1","55","5","52","TD","false","7","51","14","51"
"40101224627","401012246","Alabama","SEC","Louisville","ACC","27","false","4","25","75","1","55","4","35","65","0","0","3","10","END OF GAME","true","51","14","51","14"
"4010122471","401012247","Eastern Illinois","OVC","Arkansas","SEC","1","false","1","74","74","15","0","1","65","65","14","24","3","9","FUMBLE","false","0","0","0","0"
"4010122472","401012247","Arkansas","SEC","Eastern Illinois","OVC","2","true","1","65","35","14","24","1","83","17","12","43","6","18","FG","true","0","0","3","0"
"4010122473","401012247","Eastern Illinois","OVC","Arkansas","SEC","3","false","1","75","75","12","43","1","30","30","9","15","10","45","MISSED FG","false","0","3","0","3"
"4010122474","401012247","Arkansas","SEC","Eastern Illinois","OVC","4","false","1","30","70","9","15","1","56","44","6","25","7","26","PUNT","true","3","0","3","0"
"4010122475","401012247","Eastern Illinois","OVC","Arkansas","SEC","5","false","1","91","91","6","25","1","71","71","4","52","5","20","FUMBLE","false","0","3","0","3"
"4010122476","401012247","Arkansas","SEC","Eastern Illinois","OVC","6","false","1","71","29","4","52","1","63","37","2","23","3","-8","PUNT","true","3","0","3","0"
"4010122477","401012247","Eastern Illinois","OVC","Arkansas","SEC","7","true","1","86","86","2","23","1","99","99","1","46","2","-13","FUMBLE TD","false","0","3","0","10"
"4010122479","401012247","Eastern Illinois","OVC","Arkansas","SEC","8","false","1","75","75","1","46","2","12","12","11","18","15","63","MISSED FG","false","0","10","0","10"
"40101224710","401012247","Arkansas","SEC","Eastern Illinois","OVC","9","true","2","20","80","11","18","2","100","0","7","25","11","80","TD","true","10","0","17","0"
"40101224711","401012247","Eastern Illinois","OVC","Arkansas","SEC","10","false","2","75","75","7","25","2","73","73","7","12","1","2","FUMBLE","false","0","17","0","17"
"40101224712","401012247","Arkansas","SEC","Eastern Illinois","OVC","11","true","2","73","27","7","12","2","100","0","6","22","3","27","TD","true","17","0","24","0"
"40101224713","401012247","Eastern Illinois","OVC","Arkansas","SEC","12","false","2","75","75","6","22","2","58","58","3","45","6","17","PUNT","false","0","24","0","24"
"40101224714","401012247","Arkansas","SEC","Eastern Illinois","OVC","13","false","2","15","85","3","45","2","16","84","2","58","3","1","PUNT","true","24","0","24","0"
"40101224715","401012247","Eastern Illinois","OVC","Arkansas","SEC","14","true","2","47","47","2","58","2","0","0","2","22","2","47","TD","false","0","24","6","24"
"40101224716","401012247","Arkansas","SEC","Eastern Illinois","OVC","15","true","2","21","79","2","22","2","100","0","1","20","4","79","TD","true","24","6","31","6"
"40101224717","401012247","Eastern Illinois","OVC","Arkansas","SEC","16","false","2","75","75","1","20","2","74","74","0","52","3","1","PUNT","false","6","31","6","31"
"40101224718","401012247","Arkansas","SEC","Eastern Illinois","OVC","17","true","2","43","57","0","52","2","100","0","0","45","1","57","TD","true","38","6","38","6"
"40101224719","401012247","Eastern Illinois","OVC","Arkansas","SEC","18","false","2","82","82","0","45","2","86","86","0","0","1","-4","END OF HALF","false","6","38","6","38"
"40101224720","401012247","Arkansas","SEC","Eastern Illinois","OVC","19","false","3","26","74","15","0","3","33","67","13","40","3","7","PUNT","true","38","6","38","6"
"40101224721","401012247","Eastern Illinois","OVC","Arkansas","SEC","20","false","3","53","53","13","40","3","35","35","11","31","6","18","FUMBLE","false","6","38","6","38"
"40101224722","401012247","Arkansas","SEC","Eastern Illinois","OVC","21","true","3","95","5","11","31","3","100","0","10","54","2","5","TD","true","38","6","45","6"
"40101224723","401012247","Eastern Illinois","OVC","Arkansas","SEC","22","true","3","85","85","10","54","3","0","0","5","51","14","85","TD","false","6","45","13","45"
"40101224724","401012247","Arkansas","SEC","Eastern Illinois","OVC","23","true","3","36","64","5","51","3","95","5","0","40","10","59","FG","true","45","13","48","13"
"40101224725","401012247","Eastern Illinois","OVC","Arkansas","SEC","24","false","3","77","77","0","40","4","51","51","12","34","8","26","PUNT","false","13","48","13","48"
"40101224726","401012247","Arkansas","SEC","Eastern Illinois","OVC","25","false","4","5","95","12","34","4","12","88","10","2","4","7","PUNT","true","48","13","48","13"
"40101224727","401012247","Eastern Illinois","OVC","Arkansas","SEC","26","true","4","37","37","10","2","4","0","0","7","51","4","37","TD","false","13","48","20","48"
"40101224728","401012247","Arkansas","SEC","Eastern Illinois","OVC","27","true","4","28","72","7","51","4","100","0","3","48","8","72","TD","true","48","20","55","20"
"40101224729","401012247","Eastern Illinois","OVC","Arkansas","SEC","28","false","4","75","75","3","48","4","71","71","1","39","3","4","PUNT","false","20","55","20","55"
"40101224730","401012247","Arkansas","SEC","Eastern Illinois","OVC","29","false","4","28","72","1","39","4","21","79","0","0","3","-7","Uncategorized","true","55","20","55","20"
"4010122481","401012248","Washington","Pac-12","Auburn","SEC","1","false","1","75","75","15","0","1","75","75","13","57","3","0","PUNT","false","0","0","0","0"
"4010122482","401012248","Auburn","SEC","Washington","Pac-12","2","true","1","64","36","13","57","1","100","0","11","45","6","36","TD","true","0","0","6","0"
"4010122483","401012248","Washington","Pac-12","Auburn","SEC","3","false","1","75","75","11","45","1","53","53","9","42","6","22","INT","false","0","6","0","6"
"4010122484","401012248","Auburn","SEC","Washington","Pac-12","4","true","1","37","63","9","42","1","86","14","5","39","11","49","FG","true","6","0","9","0"
"4010122485","401012248","Washington","Pac-12","Auburn","SEC","5","true","1","75","75","5","39","1","14","14","2","59","7","61","FG","false","0","9","3","9"
"4010122486","401012248","Auburn","SEC","Washington","Pac-12","6","false","1","24","76","2","59","1","85","15","0","29","8","61","MISSED FG","true","9","3","9","3"
"4010122487","401012248","Washington","Pac-12","Auburn","SEC","7","false","1","80","80","0","29","2","76","76","14","41","3","4","PUNT","false","3","9","3","9"
"4010122488","401012248","Auburn","SEC","Washington","Pac-12","8","true","2","27","73","14","41","2","90","10","10","35","12","63","FG","true","9","3","12","3"
"4010122489","401012248","Washington","Pac-12","Auburn","SEC","9","true","2","75","75","10","35","2","11","11","5","57","9","64","FG","false","3","12","6","12"
"40101224810","401012248","Auburn","SEC","Washington","Pac-12","10","true","2","27","73","5","57","2","65","35","1","23","10","38","FG","true","12","6","15","6"
"40101224811","401012248","Washington","Pac-12","Auburn","SEC","11","true","2","75","75","1","23","2","0","0","0","43","4","75","TD","false","6","15","13","15"
"40101224812","401012248","Auburn","SEC","Washington","Pac-12","12","false","2","25","75","0","43","2","49","51","0","0","4","24","END OF HALF","true","15","13","15","13"
"40101224813","401012248","Auburn","SEC","Washington","Pac-12","13","false","3","18","82","15","0","3","33","67","13","5","4","15","PUNT","true","15","13","15","13"
"40101224814","401012248","Washington","Pac-12","Auburn","SEC","14","false","3","73","73","13","5","3","23","23","9","57","9","50","MISSED FG","false","13","15","13","15"
"40101224815","401012248","Auburn","SEC","Washington","Pac-12","15","false","3","23","77","9","57","3","63","37","7","3","8","40","MISSED FG","true","15","13","15","13"
"40101224816","401012248","Washington","Pac-12","Auburn","SEC","16","false","3","63","63","7","3","3","3","3","5","15","6","35","FUMBLE","false","13","15","13","15"
"40101224817","401012248","Auburn","SEC","Washington","Pac-12","17","false","3","20","80","5","15","3","25","75","3","52","3","5","PUNT","true","15","13","15","13"
"40101224818","401012248","Washington","Pac-12","Auburn","SEC","18","true","3","42","42","3","52","4","13","13","14","6","9","49","FG","false","13","15","16","15"
"40101224819","401012248","Auburn","SEC","Washington","Pac-12","19","false","4","25","75","14","6","4","28","72","12","13","6","3","PUNT","true","15","16","15","16"
"40101224820","401012248","Washington","Pac-12","Auburn","SEC","20","false","4","68","68","12","13","4","59","59","9","49","3","9","PUNT","false","16","15","16","15"
"40101224821","401012248","Auburn","SEC","Washington","Pac-12","21","true","4","24","76","9","49","4","100","0","6","15","10","76","TD","true","15","16","21","16"
"40101224822","401012248","Washington","Pac-12","Auburn","SEC","22","false","4","75","75","6","15","4","43","43","1","31","10","22","DOWNS","false","16","21","16","21"
"40101224823","401012248","Auburn","SEC","Washington","Pac-12","23","false","4","53","47","1","31","4","63","37","0","0","4","10","Uncategorized","true","21","16","21","16"
"4010122491","401012249","Florida","SEC","Charleston Southern","Big South","1","true","1","25","75","15","0","1","100","0","12","40","8","75","TD","true","0","0","7","0"
"4010122492","401012249","Charleston Southern","Big South","Florida","SEC","2","false","1","75","75","12","40","1","78","78","10","59","3","-3","PUNT","false","0","7","0","7"
"4010122493","401012249","Florida","SEC","Charleston Southern","Big South","3","true","1","32","68","10","59","1","96","4","8","3","8","64","FG","true","7","0","10","0"
"4010122494","401012249","Charleston Southern","Big South","Florida","SEC","4","false","1","64","64","8","3","1","62","62","5","55","3","2","PUNT","false","0","10","0","10"
"4010122495","401012249","Florida","SEC","Charleston Southern","Big South","5","false","1","26","74","5","55","1","49","51","2","37","7","23","PUNT","true","10","0","10","0"
"4010122496","401012249","Charleston Southern","Big South","Florida","SEC","6","false","1","85","85","2","37","1","89","89","0","50","3","-4","PUNT","false","0","10","0","10"
"4010122497","401012249","Florida","SEC","Charleston Southern","Big South","7","true","1","57","43","0","50","2","100","0","13","14","6","43","TD","true","10","0","17","0"
"4010122498","401012249","Charleston Southern","Big South","Florida","SEC","8","false","2","80","80","13","14","2","71","71","11","29","4","9","DOWNS","false","0","17","0","17"
"4010122499","401012249","Florida","SEC","Charleston Southern","Big South","9","true","2","71","29","11","29","2","100","0","9","51","4","29","TD","true","17","0","24","0"
"40101224910","401012249","Charleston Southern","Big South","Florida","SEC","10","false","2","75","75","9","51","2","77","77","8","6","3","-2","PUNT","false","0","24","0","24"
"40101224911","401012249","Florida","SEC","Charleston Southern","Big South","11","true","2","30","70","8","6","2","100","0","5","49","7","70","TD","true","24","0","31","0"
"40101224912","401012249","Charleston Southern","Big South","Florida","SEC","12","false","2","75","75","5","49","2","72","72","3","31","3","3","PUNT","false","0","31","0","31"
"40101224913","401012249","Florida","SEC","Charleston Southern","Big South","13","true","2","35","65","3","31","2","100","0","1","30","5","65","TD","true","31","0","38","0"
"40101224914","401012249","Charleston Southern","Big South","Florida","SEC","14","false","2","83","83","1","30","2","6","6","0","0","6","77","MISSED FG","false","0","38","0","38"
"40101224916","401012249","Charleston Southern","Big South","Florida","SEC","15","false","3","75","75","15","0","3","64","64","12","49","4","11","FUMBLE","false","0","38","0","38"
"40101224917","401012249","Florida","SEC","Charleston Southern","Big South","16","true","3","86","14","12","49","3","86","14","10","53","4","0","FG","true","38","0","41","0"
"40101224918","401012249","Charleston Southern","Big South","Florida","SEC","17","false","3","88","88","10","53","3","82","82","9","23","3","6","PUNT","false","0","41","0","41"
"40101224919","401012249","Florida","SEC","Charleston Southern","Big South","18","true","3","43","57","9","23","3","100","0","7","28","5","57","TD","true","41","0","48","0"
"40101224920","401012249","Charleston Southern","Big South","Florida","SEC","19","false","3","75","75","7","28","3","78","78","6","45","2","-3","FUMBLE","false","0","48","0","48"
"40101224921","401012249","Florida","SEC","Charleston Southern","Big South","20","true","3","78","22","6","45","3","78","22","4","48","4","0","FG","true","48","0","51","0"
"40101224922","401012249","Charleston Southern","Big South","Florida","SEC","21","true","3","75","75","4","48","4","0","0","13","38","11","75","TD","false","0","51","6","53"
"40101224923","401012249","Florida","SEC","Charleston Southern","Big South","22","false","4","35","65","13","38","4","28","72","11","38","3","-7","PUNT","true","53","6","53","6"
"40101224924","401012249","Charleston Southern","Big South","Florida","SEC","23","false","4","81","81","11","38","4","66","66","7","39","5","15","PUNT","false","6","53","6","53"
"40101224925","401012249","Florida","SEC","Charleston Southern","Big South","24","false","4","18","82","7","39","4","49","51","4","28","7","31","DOWNS","true","53","6","53","6"
"40101224926","401012249","Charleston Southern","Big South","Florida","SEC","25","false","4","49","49","4","28","4","35","35","0","16","10","14","INT","false","6","53","6","53"
"40101224927","401012249","Florida","SEC","Charleston Southern","Big South","26","false","4","9","91","0","16","4","18","82","0","0","1","9","END OF GAME","true","53","6","53","6"
"4010122501","401012250","Georgia","SEC","Austin Peay","OVC","1","true","1","42","58","15","0","1","83","17","10","42","10","41","FG","true","0","0","3","0"
"4010122502","401012250","Austin Peay","OVC","Georgia","SEC","2","false","1","75","75","10","42","1","56","56","7","17","6","19","PUNT","false","0","3","0","3"
"4010122503","401012250","Georgia","SEC","Austin Peay","OVC","3","true","1","20","80","7","17","1","100","0","3","27","11","80","TD","true","3","0","10","0"
"4010122504","401012250","Austin Peay","OVC","Georgia","SEC","4","false","1","75","75","3","27","1","80","80","2","48","1","-17","FUMBLE","false","0","10","0","10"
"4010122505","401012250","Georgia","SEC","Austin Peay","OVC","5","true","1","92","8","2","48","1","100","0","2","41","1","8","TD","true","17","0","17","0"
"4010122506","401012250","Austin Peay","OVC","Georgia","SEC","6","false","1","75","75","2","41","2","20","20","11","39","11","55","MISSED FG","false","0","17","0","17"
"4010122507","401012250","Georgia","SEC","Austin Peay","OVC","7","true","2","21","79","11","39","2","100","0","10","29","3","79","TD","true","17","0","24","0"
"4010122508","401012250","Austin Peay","OVC","Georgia","SEC","8","false","2","75","75","10","29","2","72","72","9","29","3","3","PUNT","false","0","24","0","24"
"4010122509","401012250","Georgia","SEC","Austin Peay","OVC","9","true","2","50","50","9","29","2","100","0","4","50","9","69","TD","true","24","0","31","0"
"40101225010","401012250","Austin Peay","OVC","Georgia","SEC","10","false","2","75","75","4","50","2","71","71","2","38","3","4","PUNT","false","0","31","0","31"
"40101225011","401012250","Georgia","SEC","Austin Peay","OVC","11","true","2","30","70","2","38","2","100","0","1","28","4","70","TD","true","31","0","38","0"
"40101225012","401012250","Austin Peay","OVC","Georgia","SEC","12","false","2","75","75","1","28","2","68","68","0","6","3","7","PUNT","false","0","38","0","38"
"40101225013","401012250","Georgia","SEC","Austin Peay","OVC","13","false","2","35","65","0","6","2","33","67","0","0","1","-2","END OF HALF","true","38","0","38","0"
"40101225014","401012250","Austin Peay","OVC","Georgia","SEC","14","false","3","75","75","15","0","3","55","55","12","27","5","20","PUNT","false","0","38","0","38"
"40101225015","401012250","Georgia","SEC","Austin Peay","OVC","15","false","3","20","80","12","27","3","45","55","10","47","4","25","PUNT","true","38","0","38","0"
"40101225016","401012250","Austin Peay","OVC","Georgia","SEC","16","false","3","80","80","10","47","3","73","73","8","30","3","7","PUNT","false","0","38","0","38"
"40101225017","401012250","Georgia","SEC","Austin Peay","OVC","17","true","3","40","60","8","30","3","100","0","5","44","5","60","TD","true","38","0","45","0"
"40101225018","401012250","Austin Peay","OVC","Georgia","SEC","18","false","3","75","75","5","44","3","70","70","4","5","3","5","PUNT","false","0","45","0","45"
"40101225019","401012250","Georgia","SEC","Austin Peay","OVC","19","false","3","30","70","4","5","3","78","22","0","45","7","48","FUMBLE","true","45","0","45","0"
"40101225020","401012250","Austin Peay","OVC","Georgia","SEC","20","false","3","80","80","0","45","4","77","77","8","30","3","3","PUNT","false","0","45","0","45"
"40101225021","401012250","Georgia","SEC","Austin Peay","OVC","21","false","4","25","75","8","30","4","29","71","6","30","3","4","PUNT","true","45","0","45","0"
"40101225022","401012250","Austin Peay","OVC","Georgia","SEC","22","false","4","61","61","6","30","4","29","29","2","54","7","33","DOWNS","false","0","45","0","45"
"40101225023","401012250","Georgia","SEC","Austin Peay","OVC","23","false","4","28","72","2","54","4","37","63","0","59","3","9","PUNT","true","45","0","45","0"
"40101225024","401012250","Austin Peay","OVC","Georgia","SEC","24","false","4","80","80","0","59","4","77","77","0","0","3","3","END OF GAME","false","0","45","0","45"
"4010122511","401012251","Kentucky","SEC","Central Michigan","Mid-American","1","false","1","26","74","15","0","1","31","69","13","28","3","5","PUNT","true","0","0","0","0"
"4010122512","401012251","Central Michigan","Mid-American","Kentucky","SEC","2","false","1","81","81","13","28","1","75","75","11","55","3","6","PUNT","false","0","0","0","0"
"4010122513","401012251","Kentucky","SEC","Central Michigan","Mid-American","3","false","1","11","89","11","55","1","26","74","8","25","6","15","PUNT","true","0","0","0","0"
"4010122514","401012251","Central Michigan","Mid-American","Kentucky","SEC","4","false","1","80","80","8","25","1","75","75","6","46","3","5","PUNT","false","0","0","0","0"
"4010122515","401012251","Kentucky","SEC","Central Michigan","Mid-American","5","false","1","44","56","6","46","1","49","51","6","13","2","5","FUMBLE","true","0","0","0","0"
"4010122516","401012251","Central Michigan","Mid-American","Kentucky","SEC","6","true","1","49","49","6","13","1","8","8","3","9","7","41","FG","false","0","0","3","0"
"4010122517","401012251","Kentucky","SEC","Central Michigan","Mid-American","7","true","1","24","76","3","9","1","100","0","1","17","4","76","TD","true","0","3","7","3"
"4010122518","401012251","Central Michigan","Mid-American","Kentucky","SEC","8","false","1","98","98","1","17","2","93","93","14","8","3","5","PUNT","false","3","7","3","7"
"4010122519","401012251","Kentucky","SEC","Central Michigan","Mid-American","9","false","2","64","36","14","8","2","68","32","12","54","3","4","INT","true","7","3","7","3"
"40101225110","401012251","Central Michigan","Mid-American","Kentucky","SEC","10","true","2","80","80","12","54","2","0","0","5","42","14","80","TD","false","3","7","10","7"
"40101225111","401012251","Kentucky","SEC","Central Michigan","Mid-American","11","true","2","26","74","5","42","2","20","80","5","33","1","-6","FUMBLE TD","true","7","10","7","16"
"40101225113","401012251","Kentucky","SEC","Central Michigan","Mid-American","12","true","2","24","76","5","24","2","100","0","3","56","6","76","TD","true","7","17","14","17"
"40101225114","401012251","Central Michigan","Mid-American","Kentucky","SEC","13","false","2","79","79","3","56","2","73","73","2","24","3","6","PUNT","false","17","14","17","14"
"40101225115","401012251","Kentucky","SEC","Central Michigan","Mid-American","14","false","2","27","73","2","24","2","38","62","1","19","3","11","INT","true","14","17","14","17"
"40101225116","401012251","Central Michigan","Mid-American","Kentucky","SEC","15","true","2","10","10","1","19","2","4","4","1","1","4","6","FG","false","17","14","20","14"
"40101225117","401012251","Kentucky","SEC","Central Michigan","Mid-American","16","true","2","29","71","1","1","2","100","0","0","9","6","71","TD","true","14","20","21","20"
"40101225118","401012251","Central Michigan","Mid-American","Kentucky","SEC","17","false","2","80","80","0","9","2","76","76","0","0","1","4","END OF HALF","false","20","21","20","21"
"40101225119","401012251","Central Michigan","Mid-American","Kentucky","SEC","18","false","3","69","69","14","52","3","47","47","12","15","6","22","PUNT","false","20","21","20","21"
"40101225120","401012251","Kentucky","SEC","Central Michigan","Mid-American","19","false","3","13","87","12","15","3","17","83","10","52","3","4","PUNT","true","21","20","21","20"
"40101225121","401012251","Central Michigan","Mid-American","Kentucky","SEC","20","false","3","66","66","10","52","3","57","57","9","4","3","9","PUNT","false","20","21","20","21"
"40101225122","401012251","Kentucky","SEC","Central Michigan","Mid-American","21","false","3","10","90","9","4","3","41","59","6","44","6","31","PUNT","true","21","20","21","20"
"40101225123","401012251","Central Michigan","Mid-American","Kentucky","SEC","22","false","3","87","87","6","44","3","91","91","5","17","3","-4","PUNT","false","20","21","20","21"
"40101225124","401012251","Kentucky","SEC","Central Michigan","Mid-American","23","true","3","60","40","5","17","3","100","0","3","50","3","40","TD","true","21","20","28","20"
"40101225125","401012251","Central Michigan","Mid-American","Kentucky","SEC","24","false","3","80","80","3","50","3","80","80","2","3","3","0","PUNT","false","20","28","20","28"
"40101225126","401012251","Kentucky","SEC","Central Michigan","Mid-American","25","true","3","42","58","2","3","4","100","0","14","53","6","58","TD","true","28","20","35","20"
"40101225127","401012251","Central Michigan","Mid-American","Kentucky","SEC","26","false","4","75","75","14","53","4","59","59","12","33","6","16","PUNT","false","20","35","20","35"
"40101225128","401012251","Kentucky","SEC","Central Michigan","Mid-American","27","false","4","20","80","12","33","4","69","31","6","34","12","49","DOWNS","true","35","20","35","20"
"40101225129","401012251","Central Michigan","Mid-American","Kentucky","SEC","28","false","4","69","69","6","34","4","28","28","2","42","9","41","DOWNS","false","20","35","20","35"
"40101225130","401012251","Kentucky","SEC","Central Michigan","Mid-American","29","false","4","28","72","2","42","4","54","46","0","0","6","26","Uncategorized","true","35","20","35","20"
"4010122531","401012253","Ole Miss","SEC","Texas Tech","Big 12","1","true","1","69","69","15","0","1","0","0","14","27","2","69","TD","false","0","0","7","0"
"4010122532","401012253","Texas Tech","Big 12","Ole Miss","SEC","2","true","1","10","90","14","27","1","97","3","10","32","10","90","TD","true","0","7","7","7"
"4010122533","401012253","Ole Miss","SEC","Texas Tech","Big 12","3","true","1","0","0","10","32","1","0","0","10","17","0","0","TD","false","14","7","14","7"
"4010122534","401012253","Texas Tech","Big 12","Ole Miss","SEC","4","false","1","26","74","10","17","1","30","70","9","12","3","4","PUNT","true","7","14","7","14"
"4010122535","401012253","Ole Miss","SEC","Texas Tech","Big 12","5","true","1","72","72","9","12","1","7","7","4","30","14","65","FG","false","14","7","17","7"
"4010122536","401012253","Texas Tech","Big 12","Ole Miss","SEC","6","false","1","25","75","4","30","1","27","73","2","57","3","2","PUNT","true","7","17","7","17"
"4010122537","401012253","Ole Miss","SEC","Texas Tech","Big 12","7","true","1","60","60","2","57","1","0","0","1","8","5","60","TD","false","17","7","24","7"
"4010122538","401012253","Texas Tech","Big 12","Ole Miss","SEC","8","true","1","51","49","1","8","2","93","7","12","17","9","42","FG","true","7","24","10","24"
"4010122539","401012253","Ole Miss","SEC","Texas Tech","Big 12","9","false","2","75","75","12","17","2","57","57","11","7","4","18","PUNT","false","24","10","24","10"
"40101225310","401012253","Texas Tech","Big 12","Ole Miss","SEC","10","false","2","17","83","11","7","2","18","82","10","16","3","1","PUNT","true","10","24","10","24"
"40101225311","401012253","Ole Miss","SEC","Texas Tech","Big 12","11","true","2","65","65","10","16","2","12","12","6","41","8","53","FG","false","24","10","27","10"
"40101225312","401012253","Texas Tech","Big 12","Ole Miss","SEC","12","true","2","25","75","6","41","2","100","0","1","57","11","75","TD","true","10","27","17","27"
"40101225313","401012253","Ole Miss","SEC","Texas Tech","Big 12","13","true","2","84","84","1","57","2","22","22","0","37","8","47","FG","false","27","17","30","17"
"40101225314","401012253","Texas Tech","Big 12","Ole Miss","SEC","14","false","2","34","66","0","37","2","31","69","0","0","1","-3","END OF HALF","true","17","30","17","30"
"40101225315","401012253","Texas Tech","Big 12","Ole Miss","SEC","15","false","3","25","75","15","0","3","31","69","13","32","3","6","PUNT","true","17","30","17","30"
"40101225316","401012253","Ole Miss","SEC","Texas Tech","Big 12","16","false","3","70","70","13","32","3","49","49","11","47","4","21","PUNT","false","30","17","30","17"
"40101225317","401012253","Texas Tech","Big 12","Ole Miss","SEC","17","true","3","12","88","11","47","3","77","23","7","57","11","65","FG","true","17","30","20","30"
"40101225318","401012253","Ole Miss","SEC","Texas Tech","Big 12","18","true","3","75","75","7","57","3","0","0","7","7","3","75","TD","false","30","20","37","20"
"40101225319","401012253","Texas Tech","Big 12","Ole Miss","SEC","19","true","3","25","75","7","7","3","100","0","5","30","5","75","TD","true","20","37","27","37"
"40101225320","401012253","Ole Miss","SEC","Texas Tech","Big 12","20","false","3","75","75","5","30","3","53","53","3","37","4","22","PUNT","false","37","27","37","27"
"40101225321","401012253","Texas Tech","Big 12","Ole Miss","SEC","21","false","3","38","62","3","37","3","47","53","1","40","6","9","PUNT","true","27","37","27","37"
"40101225322","401012253","Ole Miss","SEC","Texas Tech","Big 12","22","false","3","58","58","1","40","3","58","58","1","31","1","9","FUMBLE","false","37","27","37","27"
"40101225323","401012253","Texas Tech","Big 12","Ole Miss","SEC","23","false","3","49","51","1","31","4","54","46","14","53","4","5","DOWNS","true","27","37","27","37"
"40101225324","401012253","Ole Miss","SEC","Texas Tech","Big 12","24","true","4","49","49","14","53","4","0","0","14","33","2","54","TD","false","37","27","44","27"
